accuracy,cuda_available,cuda_device_count,dataset,datasets,emissions_kg_co2,git_commit,metric,model_hf_id,model_name,num_correct,num_nonzero_target_params,num_samples,num_total_target_params,per_subject_accuracy,platform,python,seed,sparsity_achieved,sparsity_requested,split,timestamp,torch,transformers
0.25124626121635096,True,1,cais/mmlu,4.5.0,0.09062809865679514,0615d9fbbefa8cbd64310c83c4ef76934b8d0841,accuracy,meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct,3528,348966093,14042,6979321856,"{'abstract_algebra': 0.28, 'anatomy': 0.22962962962962963, 'astronomy': 0.28289473684210525, 'business_ethics': 0.16, 'clinical_knowledge': 0.21509433962264152, 'college_biology': 0.2708333333333333, 'college_chemistry': 0.17, 'college_computer_science': 0.26, 'college_mathematics': 0.29, 'college_medicine': 0.2658959537572254, 'college_physics': 0.18627450980392157, 'computer_security': 0.26, 'conceptual_physics': 0.23404255319148937, 'econometrics': 0.22807017543859648, 'electrical_engineering': 0.2689655172413793, 'elementary_mathematics': 0.2830687830687831, 'formal_logic': 0.15873015873015872, 'global_facts': 0.32, 'high_school_biology': 0.2064516129032258, 'high_school_chemistry': 0.3054187192118227, 'high_school_computer_science': 0.32, 'high_school_european_history': 0.28484848484848485, 'high_school_geography': 0.2222222222222222, 'high_school_government_and_politics': 0.21243523316062177, 'high_school_macroeconomics': 0.19487179487179487, 'high_school_mathematics': 0.26296296296296295, 'high_school_microeconomics': 0.19327731092436976, 'high_school_physics': 0.271523178807947, 'high_school_psychology': 0.20917431192660552, 'high_school_statistics': 0.22685185185185186, 'high_school_us_history': 0.2549019607843137, 'high_school_world_history': 0.26582278481012656, 'human_aging': 0.23766816143497757, 'human_sexuality': 0.24427480916030533, 'international_law': 0.35537190082644626, 'jurisprudence': 0.25925925925925924, 'logical_fallacies': 0.2822085889570552, 'machine_learning': 0.30357142857142855, 'management': 0.18446601941747573, 'marketing': 0.2564102564102564, 'medical_genetics': 0.25, 'miscellaneous': 0.26053639846743293, 'moral_disputes': 0.30057803468208094, 'moral_scenarios': 0.2446927374301676, 'nutrition': 0.24183006535947713, 'philosophy': 0.2765273311897106, 'prehistory': 0.2932098765432099, 'professional_accounting': 0.2765957446808511, 'professional_law': 0.2646675358539765, 'professional_medicine': 0.16544117647058823, 'professional_psychology': 0.27941176470588236, 'public_relations': 0.20909090909090908, 'security_studies': 0.24081632653061225, 'sociology': 0.2537313432835821, 'us_foreign_policy': 0.26, 'virology': 0.22289156626506024, 'world_religions': 0.30409356725146197}",Linux-4.18.0-553.89.1.el8_10.x86_64-x86_64-with-glibc2.28,3.12.11,42,94.99999999713438,95,test,2026-04-17T08:48:51.083151+00:00,2.9.1+cu128,5.1.0
0.26798176897877796,True,1,cais/mmlu,4.5.0,0.08879030214307619,0615d9fbbefa8cbd64310c83c4ef76934b8d0841,accuracy,meta-llama/Llama-3.1-8B-Instruct,llama31_8b_instruct,3763,69793219,14042,6979321856,"{'abstract_algebra': 0.21, 'anatomy': 0.22962962962962963, 'astronomy': 0.3355263157894737, 'business_ethics': 0.21, 'clinical_knowledge': 0.2981132075471698, 'college_biology': 0.2638888888888889, 'college_chemistry': 0.37, 'college_computer_science': 0.33, 'college_mathematics': 0.3, 'college_medicine': 0.3352601156069364, 'college_physics': 0.3627450980392157, 'computer_security': 0.18, 'conceptual_physics': 0.2127659574468085, 'econometrics': 0.22807017543859648, 'electrical_engineering': 0.2413793103448276, 'elementary_mathematics': 0.2671957671957672, 'formal_logic': 0.36507936507936506, 'global_facts': 0.18, 'high_school_biology': 0.31290322580645163, 'high_school_chemistry': 0.270935960591133, 'high_school_computer_science': 0.2, 'high_school_european_history': 0.2545454545454545, 'high_school_geography': 0.35353535353535354, 'high_school_government_and_politics': 0.36787564766839376, 'high_school_macroeconomics': 0.36153846153846153, 'high_school_mathematics': 0.25555555555555554, 'high_school_microeconomics': 0.35294117647058826, 'high_school_physics': 0.32450331125827814, 'high_school_psychology': 0.3486238532110092, 'high_school_statistics': 0.46296296296296297, 'high_school_us_history': 0.2549019607843137, 'high_school_world_history': 0.20253164556962025, 'human_aging': 0.10762331838565023, 'human_sexuality': 0.2824427480916031, 'international_law': 0.14049586776859505, 'jurisprudence': 0.21296296296296297, 'logical_fallacies': 0.2331288343558282, 'machine_learning': 0.16071428571428573, 'management': 0.3786407766990291, 'marketing': 0.19658119658119658, 'medical_genetics': 0.24, 'miscellaneous': 0.20434227330779056, 'moral_disputes': 0.2138728323699422, 'moral_scenarios': 0.27262569832402234, 'nutrition': 0.29411764705882354, 'philosophy': 0.24115755627009647, 'prehistory': 0.22530864197530864, 'professional_accounting': 0.24113475177304963, 'professional_law': 0.24445893089960888, 'professional_medicine': 0.4485294117647059, 'professional_psychology': 0.2173202614379085, 'public_relations': 0.22727272727272727, 'security_studies': 0.4, 'sociology': 0.26865671641791045, 'us_foreign_policy': 0.26, 'virology': 0.1927710843373494, 'world_religions': 0.17543859649122806}",Linux-4.18.0-553.89.1.el8_10.x86_64-x86_64-with-glibc2.28,3.12.11,42,98.99999999369567,99,test,2026-04-17T08:48:51.083151+00:00,2.9.1+cu128,5.1.0
0.7159236575986326,True,1,cais/mmlu,4.5.0,0.08269053734991533,0615d9fbbefa8cbd64310c83c4ef76934b8d0841,accuracy,Qwen/Qwen3-8B,qwen3_8b,10053,6945767424,14042,6945767424,"{'abstract_algebra': 0.57, 'anatomy': 0.6888888888888889, 'astronomy': 0.875, 'business_ethics': 0.75, 'clinical_knowledge': 0.7849056603773585, 'college_biology': 0.8611111111111112, 'college_chemistry': 0.56, 'college_computer_science': 0.72, 'college_mathematics': 0.55, 'college_medicine': 0.7514450867052023, 'college_physics': 0.5490196078431373, 'computer_security': 0.88, 'conceptual_physics': 0.8085106382978723, 'econometrics': 0.6228070175438597, 'electrical_engineering': 0.7241379310344828, 'elementary_mathematics': 0.701058201058201, 'formal_logic': 0.626984126984127, 'global_facts': 0.38, 'high_school_biology': 0.8903225806451613, 'high_school_chemistry': 0.7389162561576355, 'high_school_computer_science': 0.84, 'high_school_european_history': 0.8424242424242424, 'high_school_geography': 0.8686868686868687, 'high_school_government_and_politics': 0.9015544041450777, 'high_school_macroeconomics': 0.7615384615384615, 'high_school_mathematics': 0.4962962962962963, 'high_school_microeconomics': 0.8907563025210085, 'high_school_physics': 0.7218543046357616, 'high_school_psychology': 0.8899082568807339, 'high_school_statistics': 0.7268518518518519, 'high_school_us_history': 0.8676470588235294, 'high_school_world_history': 0.869198312236287, 'human_aging': 0.726457399103139, 'human_sexuality': 0.7862595419847328, 'international_law': 0.7933884297520661, 'jurisprudence': 0.8055555555555556, 'logical_fallacies': 0.8466257668711656, 'machine_learning': 0.5982142857142857, 'management': 0.8737864077669902, 'marketing': 0.9273504273504274, 'medical_genetics': 0.87, 'miscellaneous': 0.8454661558109834, 'moral_disputes': 0.7196531791907514, 'moral_scenarios': 0.39888268156424583, 'nutrition': 0.7647058823529411, 'philosophy': 0.7041800643086816, 'prehistory': 0.8055555555555556, 'professional_accounting': 0.5638297872340425, 'professional_law': 0.5143415906127771, 'professional_medicine': 0.8088235294117647, 'professional_psychology': 0.7287581699346405, 'public_relations': 0.6454545454545455, 'security_studies': 0.7510204081632653, 'sociology': 0.845771144278607, 'us_foreign_policy': 0.86, 'virology': 0.5240963855421686, 'world_religions': 0.847953216374269}",Linux-4.18.0-553.89.1.el8_10.x86_64-x86_64-with-glibc2.28,3.12.11,42,0.0,0,test,2026-04-17T08:48:51.083151+00:00,2.9.1+cu128,5.1.0
0.7161373023785785,True,1,cais/mmlu,4.5.0,0.11048078747356757,0615d9fbbefa8cbd64310c83c4ef76934b8d0841,accuracy,Qwen/Qwen3-8B,qwen3_8b,10056,6251190682,14042,6945767424,"{'abstract_algebra': 0.55, 'anatomy': 0.7037037037037037, 'astronomy': 0.875, 'business_ethics': 0.76, 'clinical_knowledge': 0.7886792452830189, 'college_biology': 0.8611111111111112, 'college_chemistry': 0.52, 'college_computer_science': 0.72, 'college_mathematics': 0.55, 'college_medicine': 0.7514450867052023, 'college_physics': 0.5490196078431373, 'computer_security': 0.87, 'conceptual_physics': 0.825531914893617, 'econometrics': 0.6228070175438597, 'electrical_engineering': 0.7310344827586207, 'elementary_mathematics': 0.6957671957671958, 'formal_logic': 0.6349206349206349, 'global_facts': 0.39, 'high_school_biology': 0.8870967741935484, 'high_school_chemistry': 0.7142857142857143, 'high_school_computer_science': 0.84, 'high_school_european_history': 0.8424242424242424, 'high_school_geography': 0.8484848484848485, 'high_school_government_and_politics': 0.8963730569948186, 'high_school_macroeconomics': 0.7692307692307693, 'high_school_mathematics': 0.5259259259259259, 'high_school_microeconomics': 0.8991596638655462, 'high_school_physics': 0.6887417218543046, 'high_school_psychology': 0.8862385321100917, 'high_school_statistics': 0.7268518518518519, 'high_school_us_history': 0.8627450980392157, 'high_school_world_history': 0.8734177215189873, 'human_aging': 0.7040358744394619, 'human_sexuality': 0.7862595419847328, 'international_law': 0.768595041322314, 'jurisprudence': 0.8055555555555556, 'logical_fallacies': 0.852760736196319, 'machine_learning': 0.5803571428571429, 'management': 0.8640776699029126, 'marketing': 0.9188034188034188, 'medical_genetics': 0.85, 'miscellaneous': 0.8492975734355045, 'moral_disputes': 0.7138728323699421, 'moral_scenarios': 0.4122905027932961, 'nutrition': 0.7581699346405228, 'philosophy': 0.7106109324758842, 'prehistory': 0.8179012345679012, 'professional_accounting': 0.5354609929078015, 'professional_law': 0.516297262059974, 'professional_medicine': 0.8014705882352942, 'professional_psychology': 0.738562091503268, 'public_relations': 0.6454545454545455, 'security_studies': 0.763265306122449, 'sociology': 0.8557213930348259, 'us_foreign_policy': 0.85, 'virology': 0.5240963855421686, 'world_religions': 0.847953216374269}",Linux-4.18.0-553.89.1.el8_10.x86_64-x86_64-with-glibc2.28,3.12.11,42,9.999999994241094,10,test,2026-04-17T08:48:51.083151+00:00,2.9.1+cu128,5.1.0
0.696268337843612,True,1,cais/mmlu,4.5.0,0.10913654536116872,0615d9fbbefa8cbd64310c83c4ef76934b8d0841,accuracy,Qwen/Qwen3-8B,qwen3_8b,9777,5556613940,14042,6945767424,"{'abstract_algebra': 0.53, 'anatomy': 0.7037037037037037, 'astronomy': 0.8618421052631579, 'business_ethics': 0.76, 'clinical_knowledge': 0.7773584905660378, 'college_biology': 0.8333333333333334, 'college_chemistry': 0.5, 'college_computer_science': 0.71, 'college_mathematics': 0.51, 'college_medicine': 0.7398843930635838, 'college_physics': 0.5490196078431373, 'computer_security': 0.86, 'conceptual_physics': 0.8085106382978723, 'econometrics': 0.5877192982456141, 'electrical_engineering': 0.7310344827586207, 'elementary_mathematics': 0.6798941798941799, 'formal_logic': 0.6031746031746031, 'global_facts': 0.36, 'high_school_biology': 0.8806451612903226, 'high_school_chemistry': 0.7044334975369458, 'high_school_computer_science': 0.85, 'high_school_european_history': 0.8484848484848485, 'high_school_geography': 0.8484848484848485, 'high_school_government_and_politics': 0.8808290155440415, 'high_school_macroeconomics': 0.7615384615384615, 'high_school_mathematics': 0.4888888888888889, 'high_school_microeconomics': 0.8907563025210085, 'high_school_physics': 0.6688741721854304, 'high_school_psychology': 0.8715596330275229, 'high_school_statistics': 0.7175925925925926, 'high_school_us_history': 0.8333333333333334, 'high_school_world_history': 0.8565400843881856, 'human_aging': 0.7219730941704036, 'human_sexuality': 0.7786259541984732, 'international_law': 0.7603305785123967, 'jurisprudence': 0.7777777777777778, 'logical_fallacies': 0.7791411042944786, 'machine_learning': 0.5535714285714286, 'management': 0.8640776699029126, 'marketing': 0.8888888888888888, 'medical_genetics': 0.84, 'miscellaneous': 0.8275862068965517, 'moral_disputes': 0.7052023121387283, 'moral_scenarios': 0.3195530726256983, 'nutrition': 0.7549019607843137, 'philosophy': 0.707395498392283, 'prehistory': 0.7777777777777778, 'professional_accounting': 0.524822695035461, 'professional_law': 0.5013037809647979, 'professional_medicine': 0.7720588235294118, 'professional_psychology': 0.7189542483660131, 'public_relations': 0.6636363636363637, 'security_studies': 0.7346938775510204, 'sociology': 0.8656716417910447, 'us_foreign_policy': 0.85, 'virology': 0.5180722891566265, 'world_religions': 0.8362573099415205}",Linux-4.18.0-553.89.1.el8_10.x86_64-x86_64-with-glibc2.28,3.12.11,42,19.999999988482198,20,test,2026-04-17T08:48:51.083151+00:00,2.9.1+cu128,5.1.0
0.6618715282723259,True,1,cais/mmlu,4.5.0,0.1140296883410698,0615d9fbbefa8cbd64310c83c4ef76934b8d0841,accuracy,Qwen/Qwen3-8B,qwen3_8b,9294,4862037197,14042,6945767424,"{'abstract_algebra': 0.49, 'anatomy': 0.6888888888888889, 'astronomy': 0.8421052631578947, 'business_ethics': 0.72, 'clinical_knowledge': 0.7547169811320755, 'college_biology': 0.8263888888888888, 'college_chemistry': 0.48, 'college_computer_science': 0.62, 'college_mathematics': 0.51, 'college_medicine': 0.7167630057803468, 'college_physics': 0.5490196078431373, 'computer_security': 0.77, 'conceptual_physics': 0.723404255319149, 'econometrics': 0.6052631578947368, 'electrical_engineering': 0.6551724137931034, 'elementary_mathematics': 0.6587301587301587, 'formal_logic': 0.5317460317460317, 'global_facts': 0.37, 'high_school_biology': 0.8612903225806452, 'high_school_chemistry': 0.6896551724137931, 'high_school_computer_science': 0.8, 'high_school_european_history': 0.7818181818181819, 'high_school_geography': 0.8080808080808081, 'high_school_government_and_politics': 0.8238341968911918, 'high_school_macroeconomics': 0.6923076923076923, 'high_school_mathematics': 0.4666666666666667, 'high_school_microeconomics': 0.8151260504201681, 'high_school_physics': 0.6490066225165563, 'high_school_psychology': 0.8495412844036697, 'high_school_statistics': 0.6759259259259259, 'high_school_us_history': 0.7843137254901961, 'high_school_world_history': 0.8312236286919831, 'human_aging': 0.6771300448430493, 'human_sexuality': 0.8244274809160306, 'international_law': 0.7520661157024794, 'jurisprudence': 0.6944444444444444, 'logical_fallacies': 0.754601226993865, 'machine_learning': 0.48214285714285715, 'management': 0.8543689320388349, 'marketing': 0.8931623931623932, 'medical_genetics': 0.77, 'miscellaneous': 0.7918263090676884, 'moral_disputes': 0.6878612716763006, 'moral_scenarios': 0.2759776536312849, 'nutrition': 0.738562091503268, 'philosophy': 0.6591639871382636, 'prehistory': 0.7345679012345679, 'professional_accounting': 0.5035460992907801, 'professional_law': 0.4661016949152542, 'professional_medicine': 0.7426470588235294, 'professional_psychology': 0.6813725490196079, 'public_relations': 0.6545454545454545, 'security_studies': 0.7224489795918367, 'sociology': 0.835820895522388, 'us_foreign_policy': 0.78, 'virology': 0.4939759036144578, 'world_religions': 0.7953216374269005}",Linux-4.18.0-553.89.1.el8_10.x86_64-x86_64-with-glibc2.28,3.12.11,42,29.999999997120554,30,test,2026-04-17T08:48:51.083151+00:00,2.9.1+cu128,5.1.0
0.5632388548639795,True,1,cais/mmlu,4.5.0,0.10016096089752087,0615d9fbbefa8cbd64310c83c4ef76934b8d0841,accuracy,Qwen/Qwen3-8B,qwen3_8b,7909,4167460455,14042,6945767424,"{'abstract_algebra': 0.4, 'anatomy': 0.5333333333333333, 'astronomy': 0.7105263157894737, 'business_ethics': 0.63, 'clinical_knowledge': 0.6792452830188679, 'college_biology': 0.7430555555555556, 'college_chemistry': 0.38, 'college_computer_science': 0.53, 'college_mathematics': 0.28, 'college_medicine': 0.5838150289017341, 'college_physics': 0.43137254901960786, 'computer_security': 0.66, 'conceptual_physics': 0.5957446808510638, 'econometrics': 0.4473684210526316, 'electrical_engineering': 0.6206896551724138, 'elementary_mathematics': 0.5105820105820106, 'formal_logic': 0.4603174603174603, 'global_facts': 0.38, 'high_school_biology': 0.7290322580645161, 'high_school_chemistry': 0.5073891625615764, 'high_school_computer_science': 0.63, 'high_school_european_history': 0.696969696969697, 'high_school_geography': 0.6767676767676768, 'high_school_government_and_politics': 0.6787564766839378, 'high_school_macroeconomics': 0.5564102564102564, 'high_school_mathematics': 0.32222222222222224, 'high_school_microeconomics': 0.6848739495798319, 'high_school_physics': 0.4768211920529801, 'high_school_psychology': 0.7706422018348624, 'high_school_statistics': 0.4212962962962963, 'high_school_us_history': 0.6813725490196079, 'high_school_world_history': 0.6877637130801688, 'human_aging': 0.6098654708520179, 'human_sexuality': 0.6946564885496184, 'international_law': 0.6859504132231405, 'jurisprudence': 0.5833333333333334, 'logical_fallacies': 0.5521472392638037, 'machine_learning': 0.48214285714285715, 'management': 0.7087378640776699, 'marketing': 0.7991452991452992, 'medical_genetics': 0.64, 'miscellaneous': 0.6934865900383141, 'moral_disputes': 0.6127167630057804, 'moral_scenarios': 0.2849162011173184, 'nutrition': 0.6928104575163399, 'philosophy': 0.5401929260450161, 'prehistory': 0.6327160493827161, 'professional_accounting': 0.4326241134751773, 'professional_law': 0.379400260756193, 'professional_medicine': 0.6102941176470589, 'professional_psychology': 0.5898692810457516, 'public_relations': 0.5909090909090909, 'security_studies': 0.6448979591836734, 'sociology': 0.746268656716418, 'us_foreign_policy': 0.72, 'virology': 0.4879518072289157, 'world_religions': 0.7134502923976608}",Linux-4.18.0-553.89.1.el8_10.x86_64-x86_64-with-glibc2.28,3.12.11,42,39.99999999136165,40,test,2026-04-17T08:48:51.083151+00:00,2.9.1+cu128,5.1.0
0.2723258795043441,True,1,cais/mmlu,4.5.0,0.09924967152885274,0615d9fbbefa8cbd64310c83c4ef76934b8d0841,accuracy,Qwen/Qwen3-8B,qwen3_8b,3824,3472883712,14042,6945767424,"{'abstract_algebra': 0.25, 'anatomy': 0.3333333333333333, 'astronomy': 0.24342105263157895, 'business_ethics': 0.34, 'clinical_knowledge': 0.2641509433962264, 'college_biology': 0.2916666666666667, 'college_chemistry': 0.23, 'college_computer_science': 0.36, 'college_mathematics': 0.18, 'college_medicine': 0.21965317919075145, 'college_physics': 0.28431372549019607, 'computer_security': 0.3, 'conceptual_physics': 0.2851063829787234, 'econometrics': 0.21929824561403508, 'electrical_engineering': 0.2827586206896552, 'elementary_mathematics': 0.2275132275132275, 'formal_logic': 0.20634920634920634, 'global_facts': 0.21, 'high_school_biology': 0.2903225806451613, 'high_school_chemistry': 0.24630541871921183, 'high_school_computer_science': 0.33, 'high_school_european_history': 0.3090909090909091, 'high_school_geography': 0.29797979797979796, 'high_school_government_and_politics': 0.31088082901554404, 'high_school_macroeconomics': 0.30512820512820515, 'high_school_mathematics': 0.2222222222222222, 'high_school_microeconomics': 0.29411764705882354, 'high_school_physics': 0.18543046357615894, 'high_school_psychology': 0.3504587155963303, 'high_school_statistics': 0.3101851851851852, 'high_school_us_history': 0.30392156862745096, 'high_school_world_history': 0.2616033755274262, 'human_aging': 0.29596412556053814, 'human_sexuality': 0.31297709923664124, 'international_law': 0.2396694214876033, 'jurisprudence': 0.25925925925925924, 'logical_fallacies': 0.22085889570552147, 'machine_learning': 0.25, 'management': 0.24271844660194175, 'marketing': 0.36752136752136755, 'medical_genetics': 0.34, 'miscellaneous': 0.2796934865900383, 'moral_disputes': 0.25722543352601157, 'moral_scenarios': 0.22905027932960895, 'nutrition': 0.2777777777777778, 'philosophy': 0.29260450160771706, 'prehistory': 0.2623456790123457, 'professional_accounting': 0.26595744680851063, 'professional_law': 0.2503259452411995, 'professional_medicine': 0.24632352941176472, 'professional_psychology': 0.25980392156862747, 'public_relations': 0.2909090909090909, 'security_studies': 0.2938775510204082, 'sociology': 0.27860696517412936, 'us_foreign_policy': 0.25, 'virology': 0.3192771084337349, 'world_religions': 0.34502923976608185}",Linux-4.18.0-553.89.1.el8_10.x86_64-x86_64-with-glibc2.28,3.12.11,42,50.0,50,test,2026-04-17T08:48:51.083151+00:00,2.9.1+cu128,5.1.0
0.23557897735365332,True,1,cais/mmlu,4.5.0,0.09888040442961739,0615d9fbbefa8cbd64310c83c4ef76934b8d0841,accuracy,Qwen/Qwen3-8B,qwen3_8b,3308,2778306970,14042,6945767424,"{'abstract_algebra': 0.26, 'anatomy': 0.1925925925925926, 'astronomy': 0.19736842105263158, 'business_ethics': 0.28, 'clinical_knowledge': 0.23773584905660378, 'college_biology': 0.3055555555555556, 'college_chemistry': 0.21, 'college_computer_science': 0.24, 'college_mathematics': 0.24, 'college_medicine': 0.24277456647398843, 'college_physics': 0.17647058823529413, 'computer_security': 0.28, 'conceptual_physics': 0.2127659574468085, 'econometrics': 0.2894736842105263, 'electrical_engineering': 0.2206896551724138, 'elementary_mathematics': 0.20899470899470898, 'formal_logic': 0.30158730158730157, 'global_facts': 0.23, 'high_school_biology': 0.19032258064516128, 'high_school_chemistry': 0.17733990147783252, 'high_school_computer_science': 0.25, 'high_school_european_history': 0.24242424242424243, 'high_school_geography': 0.1717171717171717, 'high_school_government_and_politics': 0.17098445595854922, 'high_school_macroeconomics': 0.2, 'high_school_mathematics': 0.1814814814814815, 'high_school_microeconomics': 0.19747899159663865, 'high_school_physics': 0.1986754966887417, 'high_school_psychology': 0.22018348623853212, 'high_school_statistics': 0.18981481481481483, 'high_school_us_history': 0.2647058823529412, 'high_school_world_history': 0.270042194092827, 'human_aging': 0.3094170403587444, 'human_sexuality': 0.2595419847328244, 'international_law': 0.2892561983471074, 'jurisprudence': 0.28703703703703703, 'logical_fallacies': 0.2085889570552147, 'machine_learning': 0.2857142857142857, 'management': 0.20388349514563106, 'marketing': 0.3162393162393162, 'medical_genetics': 0.25, 'miscellaneous': 0.24265644955300128, 'moral_disputes': 0.24566473988439305, 'moral_scenarios': 0.24134078212290502, 'nutrition': 0.24509803921568626, 'philosophy': 0.2090032154340836, 'prehistory': 0.24382716049382716, 'professional_accounting': 0.26595744680851063, 'professional_law': 0.2522816166883963, 'professional_medicine': 0.1801470588235294, 'professional_psychology': 0.25980392156862747, 'public_relations': 0.24545454545454545, 'security_studies': 0.20408163265306123, 'sociology': 0.21890547263681592, 'us_foreign_policy': 0.27, 'virology': 0.2469879518072289, 'world_religions': 0.2631578947368421}",Linux-4.18.0-553.89.1.el8_10.x86_64-x86_64-with-glibc2.28,3.12.11,42,59.99999999424111,60,test,2026-04-17T08:48:51.083151+00:00,2.9.1+cu128,5.1.0
0.2488961686369463,True,1,cais/mmlu,4.5.0,0.0981225946572973,0615d9fbbefa8cbd64310c83c4ef76934b8d0841,accuracy,Qwen/Qwen3-8B,qwen3_8b,3495,2083730228,14042,6945767424,"{'abstract_algebra': 0.24, 'anatomy': 0.24444444444444444, 'astronomy': 0.25, 'business_ethics': 0.19, 'clinical_knowledge': 0.2037735849056604, 'college_biology': 0.2361111111111111, 'college_chemistry': 0.26, 'college_computer_science': 0.28, 'college_mathematics': 0.19, 'college_medicine': 0.2774566473988439, 'college_physics': 0.24509803921568626, 'computer_security': 0.28, 'conceptual_physics': 0.2936170212765957, 'econometrics': 0.2543859649122807, 'electrical_engineering': 0.21379310344827587, 'elementary_mathematics': 0.23015873015873015, 'formal_logic': 0.19047619047619047, 'global_facts': 0.24, 'high_school_biology': 0.2129032258064516, 'high_school_chemistry': 0.24630541871921183, 'high_school_computer_science': 0.3, 'high_school_european_history': 0.20606060606060606, 'high_school_geography': 0.2222222222222222, 'high_school_government_and_politics': 0.23316062176165803, 'high_school_macroeconomics': 0.2358974358974359, 'high_school_mathematics': 0.2518518518518518, 'high_school_microeconomics': 0.3067226890756303, 'high_school_physics': 0.2251655629139073, 'high_school_psychology': 0.21834862385321102, 'high_school_statistics': 0.2361111111111111, 'high_school_us_history': 0.24019607843137256, 'high_school_world_history': 0.2489451476793249, 'human_aging': 0.2825112107623318, 'human_sexuality': 0.2595419847328244, 'international_law': 0.3305785123966942, 'jurisprudence': 0.25, 'logical_fallacies': 0.3067484662576687, 'machine_learning': 0.2857142857142857, 'management': 0.20388349514563106, 'marketing': 0.24786324786324787, 'medical_genetics': 0.22, 'miscellaneous': 0.24648786717752236, 'moral_disputes': 0.28034682080924855, 'moral_scenarios': 0.23687150837988827, 'nutrition': 0.2679738562091503, 'philosophy': 0.2315112540192926, 'prehistory': 0.26851851851851855, 'professional_accounting': 0.24468085106382978, 'professional_law': 0.2633637548891786, 'professional_medicine': 0.2536764705882353, 'professional_psychology': 0.26633986928104575, 'public_relations': 0.2545454545454545, 'security_studies': 0.2612244897959184, 'sociology': 0.21393034825870647, 'us_foreign_policy': 0.27, 'virology': 0.2469879518072289, 'world_religions': 0.25146198830409355}",Linux-4.18.0-553.89.1.el8_10.x86_64-x86_64-with-glibc2.28,3.12.11,42,69.99999998848219,70,test,2026-04-17T08:48:51.083151+00:00,2.9.1+cu128,5.1.0
0.2444096282580829,True,1,cais/mmlu,4.5.0,0.09567398468792163,0615d9fbbefa8cbd64310c83c4ef76934b8d0841,accuracy,Qwen/Qwen3-8B,qwen3_8b,3432,1389153485,14042,6945767424,"{'abstract_algebra': 0.23, 'anatomy': 0.2222222222222222, 'astronomy': 0.20394736842105263, 'business_ethics': 0.29, 'clinical_knowledge': 0.26037735849056604, 'college_biology': 0.22916666666666666, 'college_chemistry': 0.27, 'college_computer_science': 0.21, 'college_mathematics': 0.37, 'college_medicine': 0.23121387283236994, 'college_physics': 0.22549019607843138, 'computer_security': 0.28, 'conceptual_physics': 0.2680851063829787, 'econometrics': 0.23684210526315788, 'electrical_engineering': 0.1793103448275862, 'elementary_mathematics': 0.2777777777777778, 'formal_logic': 0.24603174603174602, 'global_facts': 0.26, 'high_school_biology': 0.25806451612903225, 'high_school_chemistry': 0.18719211822660098, 'high_school_computer_science': 0.22, 'high_school_european_history': 0.2, 'high_school_geography': 0.23232323232323232, 'high_school_government_and_politics': 0.2694300518134715, 'high_school_macroeconomics': 0.2564102564102564, 'high_school_mathematics': 0.2518518518518518, 'high_school_microeconomics': 0.24789915966386555, 'high_school_physics': 0.26490066225165565, 'high_school_psychology': 0.21651376146788992, 'high_school_statistics': 0.26851851851851855, 'high_school_us_history': 0.24509803921568626, 'high_school_world_history': 0.2489451476793249, 'human_aging': 0.23766816143497757, 'human_sexuality': 0.3053435114503817, 'international_law': 0.2231404958677686, 'jurisprudence': 0.24074074074074073, 'logical_fallacies': 0.26380368098159507, 'machine_learning': 0.2857142857142857, 'management': 0.2621359223300971, 'marketing': 0.28205128205128205, 'medical_genetics': 0.26, 'miscellaneous': 0.24904214559386972, 'moral_disputes': 0.2658959537572254, 'moral_scenarios': 0.24022346368715083, 'nutrition': 0.25163398692810457, 'philosophy': 0.22186495176848875, 'prehistory': 0.1882716049382716, 'professional_accounting': 0.24468085106382978, 'professional_law': 0.24641460234680573, 'professional_medicine': 0.22794117647058823, 'professional_psychology': 0.23039215686274508, 'public_relations': 0.23636363636363636, 'security_studies': 0.22448979591836735, 'sociology': 0.2736318407960199, 'us_foreign_policy': 0.21, 'virology': 0.24096385542168675, 'world_religions': 0.2573099415204678}",Linux-4.18.0-553.89.1.el8_10.x86_64-x86_64-with-glibc2.28,3.12.11,42,79.99999999712055,80,test,2026-04-17T08:48:51.083151+00:00,2.9.1+cu128,5.1.0
